timestamp,event,temperature,latency
174631741601700,INSERT,23.422192,200
174631741602900,INSERT,29.626453,200
174631741604300,INSERT,26.250343,100
174631741605500,INSERT,23.447828,100
174631741606900,INSERT,24.817499,200
174631741608100,INSERT,21.802118,100
174631741609400,INSERT,20.118412,100
174631741610600,INSERT,27.205727,200
174631741611900,INSERT,22.796869,200
174631741613200,INSERT,29.081242,100
174631741614500,INSERT,27.708366,100
174631741615800,INSERT,26.927855,200
174631741617100,INSERT,28.841364,100
174631741618600,INSERT,17.260506,100
174631741619900,INSERT,23.401592,100
174631741621200,INSERT,26.644489,100
174631741622400,INSERT,16.832026,100
174631741623800,INSERT,24.275032,100
174631741625000,INSERT,22.161930,100
174631741626300,INSERT,22.661825,200
174631741627600,INSERT,16.757866,100
174631741628900,INSERT,15.945768,100
174631741630200,INSERT,26.658680,200
174631741631500,INSERT,29.069796,100
174631741632800,INSERT,17.554857,100
174631741634000,INSERT,29.341717,200
174631741635300,INSERT,26.563463,200
174631741636500,INSERT,21.724754,100
174631741637800,INSERT,24.542833,200
174631741639100,INSERT,17.336954,200
174631741640400,INSERT,24.245277,100
174631741641600,INSERT,28.037506,200
174631741642900,INSERT,24.432966,100
174631741644200,INSERT,15.468307,200
174631741645500,INSERT,23.582874,200
174631741646800,INSERT,27.415846,100
174631741648000,INSERT,23.373669,200
174631741649300,INSERT,29.676352,100
174631741650600,INSERT,16.106449,200
174631741651900,INSERT,24.708548,100
174631741653200,INSERT,15.995667,200
174631741654500,INSERT,26.031525,200
174631741655700,INSERT,21.197393,200
174631741657000,INSERT,21.487167,100
174631741658300,INSERT,20.942411,100
174631741659600,INSERT,21.038544,100
174631741661000,INSERT,19.554888,100
174631741662300,INSERT,22.515793,100
174631741663600,INSERT,25.831478,200
174631741664800,INSERT,23.607594,200
174631741666100,INSERT,16.655781,100
174631741667400,INSERT,27.250587,200
174631741668600,INSERT,22.138126,100
174631741669900,INSERT,22.287361,100
174631741671100,INSERT,15.422529,100
174631741672300,INSERT,23.708303,200
174631741673500,INSERT,17.955870,200
174631741674800,INSERT,23.861660,100
174631741676200,INSERT,29.819178,10500
174631741688200,INSERT,24.557482,200
174631741689500,INSERT,29.104588,100
174631741690800,INSERT,21.892300,200
174631741692100,INSERT,23.590656,200
174631741693400,INSERT,27.766960,100
174631741694700,INSERT,26.561174,100
174631741695900,INSERT,21.308634,200
174631741697200,INSERT,25.874050,100
174631741698300,INSERT,16.655781,200
174631741699600,INSERT,20.674154,200
174631741700800,INSERT,27.634205,100
174631741702100,INSERT,22.887051,100
174631741703300,INSERT,16.699270,41800
